"JGskm_SyoriId","JGskm_BranchNo","JGskm_CustomerNo","JGskm_KijyunNengetu","JGskm_ShinseiNo","JGskm_KasitukeNo","JGskm_Kamoku","JGskm_Riritu","JGskm_ShinseiDate","JGskm_ShinseiKigen","JGskm_TousyoJikkouDate","JGskm_Kijitu","JGskm_SyoninKigen","JGskm_KasitukeZandaka","JGskm_TousyoJikkouKingaku","JGskm_SikinSito","JGskm_HosyoMokuteki","JGskm_HensaiHouhou","JGskm_SyokaiHensaiDate","JGskm_SyokaiHensaigaku","JGskm_TotyukaiHensaigaku","JGskm_SaisyukaiHensaigaku","JGskm_HensaiSyuki","JGskm_EntaiGanpon","JGskm_EntaiKikan","JGskm_MondaiSaikenTokutei","JGskm_JoukenHenkou","JGskm_KjkKanwaSaiken","JGskm_KengenKubun","JGskm_HimotukiTanpo","JGskm_HimotukiHosyo","JGskm_Bikou","JGskm_Tokukasi1HendouKingaku","JGskm_Tokukasi1HendouJiyu","JGskm_Tokukasi1HendouComment","JGskm_Tokukasi2HendouKingaku","JGskm_Tokukasi2HendouJiyu","JGskm_Tokukasi2HendouComment","JGskm_Tokukasi3HendouKingaku","JGskm_Tokukasi3HendouJiyu","JGskm_Tokukasi3HendouComment","JGskm_Tokukasi4HendouKingaku","JGskm_Tokukasi4HendouJiyu","JGskm_Tokukasi4HendouComment","JGskm_Tokukasi1KoteiKingaku","JGskm_Tokukasi1KoteiJiyu","JGskm_Tokukasi1KoteiComment","JGskm_Tokukasi2KoteiKingaku","JGskm_Tokukasi2KoteiJiyu","JGskm_Tokukasi2KoteiComment","JGskm_Tokukasi3KoteiKingaku","JGskm_Tokukasi3KoteiJiyu","JGskm_Tokukasi3KoteiComment","JGskm_Tokukasi4KoteiKingaku","JGskm_Tokukasi4KoteiJiyu","JGskm_Tokukasi4KoteiComment","JGskm_Hosei","JGskm_LoanFlg","JGskm_SyohinCode","JGskm_TanpoCode","JGskm_RisokuDate","JGskm_KyokudoFlg","JGskm_BISShikibetsu1","JGskm_BISShikibetsu2","JGskm_SinkiTourokuDate","JGskm_SinkiTourokuUserNo","JGskm_LastUpdate","JGskm_UpdateUserNo"
"TEST000000000200","001 ","0010006     ","202603",100000000000132,132,"KAMOKU03",,,,,"20260812",,2320000,,"SITO01","HOSYO01",,,,,,,0,12,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000133,133,"KAMOKU01",,,,,"20260813",,2330000,,"SITO02","HOSYO02",,,,,,,0,13,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000134,134,"KAMOKU02",,,,,"20260814",,2340000,,"SITO01","HOSYO01",,,,,,,0,14,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000135,135,"KAMOKU03",,,,,"20260815",,2350000,,"SITO02","HOSYO02",,,,,,,10000,15,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000136,136,"KAMOKU01",,,,,"20260816",,2360000,,"SITO01","HOSYO01",,,,,,,0,16,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000137,137,"KAMOKU02",,,,,"20260817",,2370000,,"SITO02","HOSYO02",,,,,,,0,17,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000138,138,"KAMOKU03",,,,,"20260818",,2380000,,"SITO01","HOSYO01",,,,,,,0,18,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000139,139,"KAMOKU01",,,,,"20260819",,2390000,,"SITO02","HOSYO02",,,,,,,0,19,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000140,140,"KAMOKU02",,,,,"20260820",,2400000,,"SITO01","HOSYO01",,,,,,,10000,20,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000141,141,"KAMOKU03",,,,,"20260821",,2410000,,"SITO02","HOSYO02",,,,,,,0,21,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000142,142,"KAMOKU01",,,,,"20260822",,2420000,,"SITO01","HOSYO01",,,,,,,0,22,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000143,143,"KAMOKU02",,,,,"20260823",,2430000,,"SITO02","HOSYO02",,,,,,,0,23,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000144,144,"KAMOKU03",,,,,"20260824",,2440000,,"SITO01","HOSYO01",,,,,,,0,24,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000145,145,"KAMOKU01",,,,,"20260825",,2450000,,"SITO02","HOSYO02",,,,,,,10000,25,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000146,146,"KAMOKU02",,,,,"20260826",,2460000,,"SITO01","HOSYO01",,,,,,,0,26,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000147,147,"KAMOKU03",,,,,"20260827",,2470000,,"SITO02","HOSYO02",,,,,,,0,27,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000148,148,"KAMOKU01",,,,,"20260828",,2480000,,"SITO01","HOSYO01",,,,,,,0,28,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000149,149,"KAMOKU02",,,,,"20260829",,2490000,,"SITO02","HOSYO02",,,,,,,0,29,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000150,150,"KAMOKU03",,,,,"20260830",,2500000,,"SITO01","HOSYO01",,,,,,,10000,0,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000151,151,"KAMOKU01",,,,,"20260831",,2510000,,"SITO02","HOSYO02",,,,,,,0,1,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000152,152,"KAMOKU02",,,,,"20260901",,2520000,,"SITO01","HOSYO01",,,,,,,0,2,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000153,153,"KAMOKU03",,,,,"20260902",,2530000,,"SITO02","HOSYO02",,,,,,,0,3,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000154,154,"KAMOKU01",,,,,"20260903",,2540000,,"SITO01","HOSYO01",,,,,,,0,4,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000155,155,"KAMOKU02",,,,,"20260904",,2550000,,"SITO02","HOSYO02",,,,,,,10000,5,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000156,156,"KAMOKU03",,,,,"20260905",,2560000,,"SITO01","HOSYO01",,,,,,,0,6,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000157,157,"KAMOKU01",,,,,"20260906",,2570000,,"SITO02","HOSYO02",,,,,,,0,7,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000158,158,"KAMOKU02",,,,,"20260907",,2580000,,"SITO01","HOSYO01",,,,,,,0,8,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000159,159,"KAMOKU03",,,,,"20260908",,2590000,,"SITO02","HOSYO02",,,,,,,0,9,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000160,160,"KAMOKU01",,,,,"20260909",,2600000,,"SITO01","HOSYO01",,,,,,,10000,10,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000161,161,"KAMOKU02",,,,,"20260910",,2610000,,"SITO02","HOSYO02",,,,,,,0,11,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000162,162,"KAMOKU03",,,,,"20260911",,2620000,,"SITO01","HOSYO01",,,,,,,0,12,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000163,163,"KAMOKU01",,,,,"20260912",,2630000,,"SITO02","HOSYO02",,,,,,,0,13,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000164,164,"KAMOKU02",,,,,"20260913",,2640000,,"SITO01","HOSYO01",,,,,,,0,14,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000165,165,"KAMOKU03",,,,,"20260914",,2650000,,"SITO02","HOSYO02",,,,,,,10000,15,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000166,166,"KAMOKU01",,,,,"20260915",,2660000,,"SITO01","HOSYO01",,,,,,,0,16,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000167,167,"KAMOKU02",,,,,"20260916",,2670000,,"SITO02","HOSYO02",,,,,,,0,17,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000168,168,"KAMOKU03",,,,,"20260917",,2680000,,"SITO01","HOSYO01",,,,,,,0,18,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000169,169,"KAMOKU01",,,,,"20260918",,2690000,,"SITO02","HOSYO02",,,,,,,0,19,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.153,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000170,170,"KAMOKU02",,,,,"20260919",,2700000,,"SITO01","HOSYO01",,,,,,,10000,20,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.157,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000171,171,"KAMOKU03",,,,,"20260920",,2710000,,"SITO02","HOSYO02",,,,,,,0,21,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.157,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000172,172,"KAMOKU01",,,,,"20260921",,2720000,,"SITO01","HOSYO01",,,,,,,0,22,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.157,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000173,173,"KAMOKU02",,,,,"20260922",,2730000,,"SITO02","HOSYO02",,,,,,,0,23,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.157,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000174,174,"KAMOKU03",,,,,"20260923",,2740000,,"SITO01","HOSYO01",,,,,,,0,24,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.157,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000175,175,"KAMOKU01",,,,,"20260924",,2750000,,"SITO02","HOSYO02",,,,,,,10000,25,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000176,176,"KAMOKU02",,,,,"20260925",,2760000,,"SITO01","HOSYO01",,,,,,,0,26,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000177,177,"KAMOKU03",,,,,"20260926",,2770000,,"SITO02","HOSYO02",,,,,,,0,27,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000178,178,"KAMOKU01",,,,,"20260927",,2780000,,"SITO01","HOSYO01",,,,,,,0,28,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000179,179,"KAMOKU02",,,,,"20260928",,2790000,,"SITO02","HOSYO02",,,,,,,0,29,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000180,180,"KAMOKU03",,,,,"20260929",,2800000,,"SITO01","HOSYO01",,,,,,,10000,0,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000181,181,"KAMOKU01",,,,,"20260930",,2810000,,"SITO02","HOSYO02",,,,,,,0,1,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000182,182,"KAMOKU02",,,,,"20261001",,2820000,,"SITO01","HOSYO01",,,,,,,0,2,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000183,183,"KAMOKU03",,,,,"20261002",,2830000,,"SITO02","HOSYO02",,,,,,,0,3,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000184,184,"KAMOKU01",,,,,"20261003",,2840000,,"SITO01","HOSYO01",,,,,,,0,4,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000185,185,"KAMOKU02",,,,,"20261004",,2850000,,"SITO02","HOSYO02",,,,,,,10000,5,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000186,186,"KAMOKU03",,,,,"20261005",,2860000,,"SITO01","HOSYO01",,,,,,,0,6,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000187,187,"KAMOKU01",,,,,"20261006",,2870000,,"SITO02","HOSYO02",,,,,,,0,7,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000188,188,"KAMOKU02",,,,,"20261007",,2880000,,"SITO01","HOSYO01",,,,,,,0,8,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000189,189,"KAMOKU03",,,,,"20261008",,2890000,,"SITO02","HOSYO02",,,,,,,0,9,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000190,190,"KAMOKU01",,,,,"20261009",,2900000,,"SITO01","HOSYO01",,,,,,,10000,10,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000191,191,"KAMOKU02",,,,,"20261010",,2910000,,"SITO02","HOSYO02",,,,,,,0,11,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000192,192,"KAMOKU03",,,,,"20261011",,2920000,,"SITO01","HOSYO01",,,,,,,0,12,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000193,193,"KAMOKU01",,,,,"20261012",,2930000,,"SITO02","HOSYO02",,,,,,,0,13,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000194,194,"KAMOKU02",,,,,"20261013",,2940000,,"SITO01","HOSYO01",,,,,,,0,14,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000195,195,"KAMOKU03",,,,,"20261014",,2950000,,"SITO02","HOSYO02",,,,,,,10000,15,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000196,196,"KAMOKU01",,,,,"20261015",,2960000,,"SITO01","HOSYO01",,,,,,,0,16,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000197,197,"KAMOKU02",,,,,"20261016",,2970000,,"SITO02","HOSYO02",,,,,,,0,17,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000198,198,"KAMOKU03",,,,,"20261017",,2980000,,"SITO01","HOSYO01",,,,,,,0,18,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.160,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000199,199,"KAMOKU01",,,,,"20261018",,2990000,,"SITO02","HOSYO02",,,,,,,0,19,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.163,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000200,200,"KAMOKU02",,,,,"20261019",,3000000,,"SITO01","HOSYO01",,,,,,,10000,20,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.163,"TESTUSER01",,
